x,y,pop
4185,3210,9329
4505,2295,1165
3075,1840,1
4320,4080,0
5685,2480,447
5065,3030,5885
4760,3120,1666
4080,4225,63
5275,3580,63
4385,2820,1854
3585,2395,786
4180,2510,1420
3880,3085,2593
4990,4350,6
5570,2555,34090
5115,2655,161
4400,4010,63
3505,2465,3926
2770,1930,78
4830,3425,179
4600,3300,963
4115,4260,105
5050,4265,398
4300,3440,720
5340,4580,12
4305,2705,1810
5245,4120,174
4465,3630,14217
4485,3795,55
5180,4295,234
4385,2635,12
4530,4475,1182
4565,2060,492
3720,2345,315
2810,1825,1227
5380,2675,284
3570,2150,101
4800,3015,3835
4495,4330,0
5505,1980,80
2755,1960,1155
5780,2515,0
5450,2730,1260
4910,4420,73
3040,1680,1
4120,2350,1089
4565,3725,156
5535,2495,1275
3395,2835,5896
4405,4390,18
4780,4515,22
4650,2490,169
4850,2245,1
4760,3090,46172
5365,2300,20
4695,3755,53
3850,2570,1892
3950,2665,3085
5300,2745,219
4175,4390,111
3820,1900,464
4950,3000,18187
4875,4845,2
4335,3405,3049
4415,3210,766
4845,4155,23
5745,2455,598
4270,2865,8739
5615,2425,231
4975,4185,50
4385,2790,10400
4360,4645,69
5020,3750,62
3880,3115,28101
3290,1720,1
4090,3015,1281
3470,2035,315
3730,2405,415
4140,4075,0
4035,2315,38
4195,1805,54
5130,2790,282
3170,3705,375
3425,2140,2043
2800,2320,3923
4450,2685,312
4670,2975,1684
2890,1755,7744
4995,3770,71
3315,2905,407
5425,2545,3001
4055,4225,21
3070,2195,0
4110,2290,5101
5185,4085,9
3650,2475,981
4130,2805,2643
4535,3500,137
5315,4610,1486
5295,2795,220
3965,2340,41
4575,2515,0
4600,4345,0
4320,2840,1191
2965,2325,190
4495,2585,335
5870,1660,214
3430,1895,19061
3110,2275,2110
4815,2370,1
4125,2855,1134
4455,4840,258
5145,3550,94
4190,2345,5939
2770,1745,1862
5560,2680,959
2800,2290,3521
4330,4140,0
3840,2540,625
3460,2200,26
3235,2075,95
5175,4250,484
5200,3415,14533
4040,3070,7169
4725,1635,24
5615,2610,2598
5695,2540,113
5530,1795,1888
4345,3435,1187
4630,3960,24
2920,2330,233
2930,2165,896
4865,1725,6
4610,3135,1666
3380,2270,572
5065,3745,223
4235,2090,29
5205,3980,467
5640,2610,131
4605,3960,335
2905,2165,200
4500,5015,201
5120,4320,1
4660,4505,8
4685,2650,1142
3775,2275,374
3385,2805,2633
4460,4760,78
4990,2885,39448
4630,5045,33
5315,4580,0
4440,3925,144
4830,3395,633
5535,2680,978
2935,1625,1639
4725,4145,25
4995,4855,79
4445,4780,39
4065,3015,5241
3160,1690,0
3445,2035,2831
4060,2315,90
5105,2790,1625
4685,3890,35
3800,2865,3793
5155,3385,1386
3000,2325,11
5010,4960,17
3100,3485,520
3300,1865,613
5235,2665,363
4925,3000,8092
5720,1860,527
3340,2905,450
4525,4710,0
5770,2455,262
4690,3065,1990
4560,3190,26
2935,1810,278
3575,2840,417
2985,2405,17
3125,2125,1050
3385,2775,3429
5250,2830,520
3785,2490,606
4625,2490,362
4445,4595,6
5090,3745,2634
4005,3040,1739
3760,3075,1174
4425,2900,3459
4705,2420,56
4105,2960,971
3235,2260,181
3840,2355,1603
3395,1750,5540
5450,2545,1598
4870,4155,1281
3710,2510,132
4415,3925,580
3540,2495,106
4560,3220,2047
5530,1825,0
2935,1780,0
5390,2300,64
3925,2665,9030
4590,2060,5688
4450,2715,24
4480,4840,12
4195,3045,4080
5170,3550,266
2745,1745,576
2905,2350,10044
4685,3920,48
5640,2425,143
5295,2825,3037
4800,2695,1065
4880,3130,5563
4630,3805,86
5785,1655,111
4965,2915,3888
5355,2240,54
4805,3425,1324
4380,2225,11
4645,2975,1907
2780,1960,690
4835,4095,0
4130,2775,5121
4375,4135,363
5425,2730,416
3270,2320,3140
5010,3690,685
4550,3875,2745
5490,2035,11
4910,2675,390
4935,4375,7
2875,1775,164
4950,2485,12008
4115,2795,2370
3545,2470,805
5230,3205,870
5420,1710,102
5325,2450,1741
4535,3190,1136
4525,2250,7135
5295,1915,174
4460,3840,876
3500,2715,1996
4765,4535,42
4970,4395,380
4160,2555,2842
4275,2490,20950
4675,3675,324
4700,2630,235
4230,3965,27
3390,1970,4
4450,2900,391
3055,1885,0
4745,2625,596
4450,2910,1206
4300,2915,1524
4330,2395,2611
5715,2665,3948
4415,2850,2418
3935,2685,1305
5115,4485,43
4560,2270,1095
3945,2425,123
4545,4160,0
5130,2595,586
3695,2665,968
3255,2155,48
5260,2850,1244
4435,4760,123
5240,4145,76
3005,2300,270
4285,3460,1279
4940,4925,5
4355,2410,6536
3650,2670,878
4290,2810,844
3980,2445,5112
4855,2025,3972
4220,2995,81572
5705,1695,141
5345,4400,83
3975,3095,4987
5575,2345,166
5210,4705,2
4245,1820,1697
5045,3115,802
4390,4620,42
4265,3730,395
4255,1840,1420
4150,2855,7606
3750,2320,244
4705,4250,728
5130,2635,77
5250,1880,204
4655,3945,215
3810,2760,459
5060,3375,862
3325,2295,14896
5000,3080,2934
4510,4125,69
5270,3790,91
4780,4835,2
4105,2805,1257
5150,4545,13
4755,4835,11
5140,4485,58
4895,2610,371
4425,2870,1624
5235,2850,879
5215,4145,200
3730,2560,186
5555,2575,1658
5740,1755,161
5110,2865,4013
5080,5285,9
4570,4160,0
2995,2115,81
2660,1950,179266
4925,2485,869
4450,3820,1357
5035,3055,4032
5205,3205,1488
4880,4765,24515
4010,3280,709
3625,2670,911
4855,4175,30
4305,3035,3100
5405,2650,1098
4880,2025,30290
4045,2335,6
3365,1970,295
4055,3275,28718
2635,1950,16198
4605,4320,0
3030,2300,235
5645,2205,152
4640,2470,178
2940,2060,1056
4135,2555,3
4410,4465,42
5520,2290,1076
4000,2340,2889
4440,3025,5913
3660,2690,111
3970,2425,491
4020,3020,960
2980,1705,3264
4985,4980,14
3245,2095,53
4425,2910,6388
5245,3790,7
4275,3750,685
5080,3135,4113
5380,2240,275
4440,2850,6730
3960,2685,2484
5305,2690,149
5065,5025,46
4940,2465,66
4700,4780,2
4975,2810,444
4500,4105,63
5195,3060,3473
4460,2930,1998
4725,2865,599
3710,2830,241
4735,2605,110
4555,4180,0
5705,2645,2574
4720,3280,760
5440,2710,733
5140,3575,3771
4295,3480,650
5360,2510,1553
4690,3965,4158
3660,2100,79
3095,3565,3275
5295,1875,380
4715,5190,30
5240,1860,48
3945,2385,25
3755,2825,6278
5235,3770,188
5690,2565,4
5085,3700,175
5070,3115,1792
4280,1840,1095
5355,4420,15
4930,1805,390
5045,3075,992
5155,3570,391
4265,2810,8937
5160,4565,45
3460,2015,116
3740,2300,52
4365,4300,21
4795,5245,0
3510,2115,181
3130,2230,0
5175,3330,378
3280,2155,8521
4190,3265,3204
4740,3360,206
4255,3670,27561
5060,3055,2135
3140,2250,88
3635,2690,466
4705,3340,534
4730,2420,120
4865,2820,1264
3820,2820,475
4615,2470,928
3070,1865,0
3435,2005,0
4380,4560,252
4700,1990,43315
4245,2730,2719
4645,3885,76
4880,4175,39
4465,4550,0
5590,2285,269
4070,2335,738
5255,4140,139
4080,3275,837
5545,2555,13482
5140,2655,771
5085,3110,1403
3935,2365,250
3530,2465,2359
4565,2775,3
4760,5270,36
3480,3005,3405
3255,1980,43
4165,3265,1089
4770,4815,15
5215,3225,683
2925,2120,0
5015,3295,1560
4900,3450,1649
4785,3355,919
4120,3270,407
5180,3570,6030
5095,3720,295
4450,3045,608
3310,1885,24
4915,3105,533
3830,2520,1158
5675,2770,1107
4520,4920,189
4610,4055,158
2840,1800,0
3545,2150,19
2815,1800,0
4575,3745,121
5415,2710,3856
4640,3080,12560
4270,3970,21
3085,1675,733
3900,2980,300
4435,2930,935
5150,3595,286
4850,4975,2
4835,3185,994
4025,2605,0
4290,3730,1752
2925,1915,0
2885,2125,2966
4385,2200,2238
3875,3165,16611
4085,2640,2874
4500,4065,53
4910,4390,9
4490,2400,6192
5055,3910,22
5360,1870,710
4410,3235,1527
5670,2205,230
4090,2695,226
3690,2160,761
4630,5055,138
5095,4050,672
4680,3945,1137
3630,2125,1409
4330,2705,41
4270,1820,0
4775,2415,115
4910,5340,0
3225,2365,184
5610,2820,3042
3510,2735,6792
4140,2795,5353
5380,3780,318
5350,2450,364
3115,2250,321
4845,2005,2
3700,2770,174
3955,2445,128
3585,2705,835
5400,2095,251
2865,1755,0
5040,3295,439
4890,2635,775
4820,4790,7
4980,3195,1110
4015,2545,6204
4455,2660,10
5435,2440,1374
4495,2315,3324
3960,2365,37
4010,2950,2570
4050,2605,28378
3525,2390,12
4710,4520,0
4570,3830,110
5215,2500,309
5135,4565,29
4185,3025,3781
5300,3665,424
4615,3080,31539
5215,1860,1317
4940,3105,1644
3805,2520,639
4665,3965,1947
4140,3030,18556
4510,5035,6
4795,2960,521
5035,3375,850
4700,4275,69
5190,3085,1443
4905,1805,2604
2950,1915,17
4215,3995,6
5005,4535,31
2950,2120,70
3715,2300,324
5100,2845,780
2970,1645,0
5585,2365,883
3060,3590,141
4755,4515,103
4620,4300,2
3270,2095,96
5055,3135,6952
5675,2585,2061
4820,2020,34
5230,2875,0
4580,4180,0
4425,3045,449
5470,2500,394
4415,2260,2678
4065,4245,27
4685,3695,539
3690,2480,566
4760,2605,1375
5520,2600,25
3460,2005,86
3195,2305,47
4225,2815,6384
5115,2840,4397
3780,2825,6312
4870,2875,1207
4250,3425,1437
3805,2840,841
5370,1890,320
5190,3125,668
5380,1630,526
5030,4495,27
4495,3225,7122
5630,2715,1364
4085,2455,516
3855,3085,2776
5340,2245,5
4630,4135,2
4900,4990,33
3810,3090,4071
5215,4650,25
5455,2335,27
4450,3230,566
5100,4560,35
4820,2640,844
5055,2495,9
4695,1605,4
4775,2600,2423
5010,2625,31
2830,2110,484
3765,3050,552
3620,2725,4244
4840,3290,1240
3055,2090,282
4420,2925,2460
5835,2675,1
4425,4150,87
4735,2015,3296
4805,4530,111
5455,2295,292
5445,2460,2681
4300,3120,8041
4535,2860,26941
4605,5055,615
4865,2635,558
4655,2095,1052
4590,3685,52
4005,2525,6203
3675,2220,67
3195,3410,210
3240,2345,991
5000,2750,288261
5010,2585,1329
3770,2680,609
4210,2385,555
4350,3705,521
5180,3250,1653
5075,3050,1449
4545,2695,222
4580,3850,483
5110,3070,1936
4210,3615,1785
4610,3330,429
4105,3290,7495
4145,2800,2159
5320,3745,95
4265,4455,81
4100,2985,3882
2900,2385,715
4395,2655,513
3605,2125,11
4405,2240,243
4130,3290,3136
5180,4490,228
5165,3085,2284
4290,4455,9
3815,2675,1113
5010,3730,126
4815,3290,989
3080,2090,324
4315,3830,4918
3090,2150,4
2805,2070,160
2800,1805,0
5215,3410,78
5470,2460,1686
4070,3255,2899
4565,3685,171
5480,2520,1376
5490,2355,326
4270,2545,2531
4975,3140,880
4765,1630,5619
4620,4260,105
3020,2055,143
4890,4970,91
3830,2840,648
4315,3645,3574
3175,1935,9216
4715,3360,6
5165,3125,3133
5355,1630,1910
5005,4495,121
4425,3230,3965
5280,4140,663
5380,3905,71
4520,3690,5107
4560,2860,1203
3995,3175,13635
4385,2595,359
4675,2950,231
5480,2335,0
4270,2730,6529
4575,4665,37
5605,2715,3078
5205,2875,516
4465,2400,1754
5400,2405,2446
4135,3980,117
4450,3635,11672
2935,2140,207
2985,1765,2061
5115,3760,159
5365,3925,0
5120,3215,2623
4180,1995,0
5400,2280,4451
4580,3665,26967
4320,3015,2667
2805,2110,1770
3665,2160,209
5260,3585,133
3605,2310,6620
2840,2130,250
5185,2835,5503
4170,2800,1570
5585,2550,3396
4810,2620,3297
4430,4700,18
4185,3345,2188
5295,3155,455
4115,3030,1672
4775,3520,1189
5735,1670,14
4330,3810,370
4690,4170,988
5140,2840,0
4510,4900,69
3700,2810,398
4020,2785,337
5445,2275,618
4210,2570,0
3700,2585,546
4860,3185,1050
4430,2240,5543
4525,5040,6
5195,3815,235
5000,2565,520
2995,2300,49
4625,4765,2
4880,2800,384
5460,2440,23359
5175,3920,32
4530,3245,2089
3975,3280,8771
5045,3300,1194
5320,3930,30
4685,2970,4824
3205,2285,32
4265,3545,437
4480,2660,461
4345,4540,9
5665,2750,734
4395,3575,596
5030,4535,37
5120,3090,2590
4680,2095,132
4445,3900,519
3870,2330,541
4870,2005,19
4795,4510,28
5055,2680,1039
4550,2065,29957
3550,2390,554
4600,2165,1
4805,2475,111
4880,2615,750
3985,3155,595
4520,3070,4555
5075,4715,696
4000,3260,22303
5310,3685,34
5600,2800,3235
5055,2805,221
6420,1665,2116
4290,2625,64
4675,4315,157
4125,2720,3051
4305,3625,653
5175,3145,1811
5030,4720,80
2960,2140,3
3490,2385,170
4675,4190,0
3375,1990,53
4910,3285,1192
3110,2315,31
5570,1480,113
4460,3655,942
4045,3255,14482
4545,2920,654
5575,2490,1758
4860,3370,4467
4330,3035,1245
5190,3310,830
4605,2855,40
3725,2320,119
4745,1985,7894
5040,4555,7
5335,2510,781
4800,2560,815
4880,5280,0
4255,2565,0
5155,4490,29
4560,2085,14509
5230,4590,26
4685,2785,3557
4320,3200,644
3190,1875,7
3745,2215,956
4665,2890,583
2815,2130,19954
5180,3065,5505
4170,2615,281
5205,4590,86
5220,2855,1273
2820,2050,198
6415,1590,0
4540,2190,3892
3790,3050,3167
4770,4775,14
4745,4775,0
5165,3310,510
3745,2680,1774
5155,3250,584
4630,4320,92
3150,2085,1537
4750,2865,284
5285,1855,263
4495,3690,761
5340,2430,1254
4310,3140,1528
4960,4375,796
4855,2615,34895
4595,2245,4773
3570,2470,829
5440,1605,472
4410,2905,4756
4770,1985,1038
5240,3225,333
4945,4395,23
3925,2530,69646
3215,2345,376
4535,2270,4498
3875,2835,237
4550,2250,1761
2925,2080,295
5395,2360,1263
5200,3735,381
5080,2680,2269
5465,2355,9
4145,2615,2766
2725,1985,371
3350,2295,2947
4855,2800,6008
4730,3340,303
3055,1925,832
4175,3285,987
5020,2645,80
4010,3095,8509
5600,2210,714
3000,1685,0
3405,2380,0
4535,2085,138184
3820,2780,1319
4370,4540,9
5240,3410,58
4820,2455,418
4745,4960,0
5155,3065,2308
5375,2000,378
3840,2675,164
4325,3705,4528
4515,2190,2972
5260,3770,208
5225,1880,2711
5470,2275,10
5135,4130,7
4470,3900,227
4755,1610,212
4570,2920,308
4305,3220,1621
4280,2565,28
4280,3990,0
3020,2240,698
4720,3095,11670
4620,4075,40
3620,2105,137
4505,3245,3937
5335,4155,13
3750,2135,10210
3220,3690,5376
3475,2995,1130
5310,3870,70
4435,3840,98203
5080,2805,762
2875,2105,407
4305,3810,739
5020,4475,9
5060,4470,16
4935,3020,11291
5005,3770,137
4345,2825,7285
2945,1830,1
5070,4220,21
4605,4725,0
4885,2995,933
3595,2920,503
5580,2760,4000
4800,2375,0
3770,3125,4983
3980,2320,1773
2915,2185,269
4285,3585,870
4495,2780,848
4840,5005,66
4740,3165,1866
4105,3910,39
4690,3840,26
4420,3130,3168
4305,3190,933
2785,1740,17490
4425,3945,85
3365,1815,2
3210,3475,1403
4260,3040,1389
4990,1965,19
4970,4270,67
2830,1905,0
5570,1790,247
5095,4765,5
3270,2280,65
4680,2870,848
5460,2255,5
4755,4710,13
4780,4710,13
2855,1920,3023
4315,4160,108
3255,2030,6
4480,3425,365
5750,2600,476
4250,2070,295
4845,3390,12
4220,2910,26136
4415,2975,1450
5130,3430,533
5105,3430,3744
4100,2395,30
4460,2735,3227
4705,4375,2017
3645,2245,277
5110,2740,2203
4505,2915,1018
4870,3390,2036
4025,2760,984
3235,3490,9134
5440,2525,1183
4665,3840,457
4330,3190,2430
4890,3150,1978
3420,2670,17648
5600,2615,620
4845,3110,10267
5545,1790,1229
5200,3920,351
4110,3055,4343
4565,2960,40594
4455,3425,3890
3810,2885,568
4285,3305,134
4495,2500,15046
4805,4035,0
4960,3020,24458
4150,3950,0
4395,4215,126
4845,3080,792
4370,2825,7654
5030,3770,25
5265,4285,30
4595,3660,186
3965,3260,154484
4585,2720,934
4820,5245,162
4480,3735,1103
4655,2900,850
2805,1905,20
4550,3915,92
4820,3375,584
5295,3930,137
4400,3370,3293
5570,1510,0
4975,4805,41
3895,3080,5057
5680,2420,312
3745,3125,12064
4800,4555,62
5015,2560,0
4435,2735,16544
3670,2245,132
4590,2960,1349
5345,2345,0
4540,2945,1295
3570,2905,546
3060,2175,472
5120,2770,403
3350,2210,4012
4655,2870,768
4735,2480,147
2680,1795,87
4120,2940,3896
4510,4310,0
4340,4160,0
5510,2705,2
4875,1745,2215
2810,2030,334
5625,2630,389
4765,3500,1526
4635,4195,0
3260,3490,1630
4525,3605,5330
4140,2700,3153
4570,3645,327
3895,3110,18357
4780,2840,758
4330,3220,2815
4370,2795,2229
3695,2260,6531
5430,2775,98
3490,2975,641
4225,2070,184
3390,1815,2
5605,2870,3264
4800,2685,328
2875,1650,49
3510,2610,1033
2635,1755,19
3310,1760,298
5185,4705,3
3955,2320,798
5140,4400,103
4965,1965,24315
3200,2225,207
5200,3610,1823
4345,2515,87
3760,2465,583
4390,2555,27
4995,4535,246
3935,2560,1620
3715,2425,485
3385,1855,3
5460,2565,1278
3720,2665,674
5065,4975,79
4125,3950,0
4905,4470,944
4870,3080,1121
3615,2455,927
2795,2370,542
4600,4220,533
5450,1625,2110
3930,2305,2095
4190,4400,150
5530,2745,175
5490,2540,8444
3545,2275,571
5040,4430,22
4425,3635,970
3495,2950,1068
3225,2240,102
3205,2015,421
3740,2115,62
5390,2385,369
5000,3515,301
4275,4485,168
4410,4030,33
3125,2085,456
3395,2795,2109
3520,2640,5240
3625,2205,0
3510,2890,740
4870,3110,477
4355,3455,1784
4920,2570,168
4890,1995,648
4865,1995,237
4435,4605,39
5435,2255,490
2685,1770,39
5560,2690,1013
5110,4610,30
3545,2905,3793
4640,3825,75
5095,2895,1562
4865,1715,657
4695,3320,778
1195,2530,316
4805,2660,595
4250,3610,503
3430,1770,1675
4770,1900,1214
4115,2980,835
5295,4075,45
3830,2645,383
5505,2745,4882
4755,4080,10515
3955,2630,827
5010,4455,65
4685,2660,2653
3590,2945,441
3035,2175,0
4830,2660,1544
4050,2760,896
3195,1665,0
5110,4890,0
3380,2000,85
4240,2950,908
4690,1970,13535
4945,4270,511
4725,3195,150
4335,3725,271
5315,2555,0
3440,2430,27
3715,2115,3309
4940,3260,939
4440,2975,1765
3610,2550,628
3810,2605,501
4820,1690,8531
5055,3290,12140
4975,2935,0
4805,2350,41
5390,2105,669
4140,2980,2130
4560,4855,9
4885,2715,11998
5405,2775,1069
5100,3640,727
4045,2520,208
5330,1895,831
4585,2690,95
4820,4915,3
4225,3610,7829
4745,3140,4592
4915,3260,847
3740,2425,142
5415,2525,662
4185,3335,9446
5335,2595,899
4115,2700,951
4665,1970,628
4750,3195,2482
5390,2075,801
4290,3545,648
3975,2360,39
4410,4340,0
4760,2480,265
2655,1795,2
5520,1775,18346
3280,2030,39
4380,3455,1125
3540,2400,626
2795,2400,1052
4370,2515,8
5630,2405,595
4530,2915,495
3155,2060,6
4830,2475,526
4210,3025,1069
3370,2250,764
4550,3605,537
4815,3135,40387
4275,4205,1038
4975,2625,2061
2825,1945,3
4760,2015,565
5505,2435,632
4365,4425,9
4405,3905,7575
4450,3945,202
4240,4190,75
5020,4205,199
4320,4120,255
3195,1975,106
5185,3165,2261
2940,2185,206
4955,2865,485
3325,2210,39
3570,2275,528
3885,2450,287
5005,5330,0
3995,3050,2878
4755,2840,2653
3465,3025,140
3650,2205,157
3810,2575,29662
5370,2345,241
5650,2630,331
3905,2585,234
4580,2745,1016
4070,4205,117
4260,2710,7013
5675,2460,1413
3525,2235,58
5240,2500,698
4725,3380,66
3390,2290,290
5030,3305,1536
3455,2055,374
4515,4185,325
5745,2640,209
5390,2570,0
4460,4170,0
3010,2345,181
3245,2910,13384
5230,2750,342
4650,2925,1510
3210,1790,0
3470,2220,59
4475,3775,148
2910,2000,0
5330,4560,108
5235,4100,43
4545,3955,661
5560,2410,1374
5125,3780,480
4225,3920,27
4620,3155,476
3860,2435,39
4780,4080,551
4440,2260,70
5215,2585,377
4765,2985,903
4725,4735,3
4475,3650,18129
5365,2260,335
3835,2435,290
4245,2545,1455
4795,3405,1419
5055,3320,1309
4300,3245,64788
4215,1845,1692
2995,1660,2460
3890,3135,7848
5020,4670,14
4540,3140,777
4900,2655,2229
5650,2445,128
5435,2750,685
3445,2220,62
4505,4350,3
5260,4410,70
4375,2770,2743
4845,1955,366
3320,2235,4
3860,2310,6508
4920,4440,6
5275,3705,160
4210,3210,16888
4900,2530,240
3405,1770,3089
5610,1995,1064
3860,2590,2315
3015,1805,1
2755,1765,81
3610,2860,247
4340,2920,667
4660,2955,1116
5435,2565,516
5315,4115,0
3715,2890,3466
4930,4470,180
4555,2745,3159
4310,3150,5734
3640,2455,968
4435,4170,108
5100,3765,192
2735,1910,21
3795,1900,220
3325,2925,831
4570,3955,74
4260,2990,6198
4750,3380,150
3905,2305,11
4540,4185,3
4590,2775,2004
3835,2310,5626
4485,2565,39
4085,3250,4238
5755,2475,79
4980,2865,706
3710,2635,263
3765,2255,1166
5070,4935,0
4395,4400,0
5235,4410,58
5125,3500,379
5715,1940,4458
4870,1955,4211
5310,2765,932
5365,4440,3
2795,2215,23332
4650,5095,90
4250,2815,16137
3215,3450,797
5060,4005,85
5125,3470,273
4680,4740,3
4695,2525,71
4775,2880,2057
5580,2265,173
4045,4205,84
4235,2710,4109
2880,1610,4031
4010,3085,10210
3250,2055,77
5030,3460,356
3035,2360,61
4750,4735,9
3485,1980,1954
5340,4425,59
3905,2895,596
4600,4530,46
3095,1890,4
5100,3455,1279
3795,2945,17068
4430,3905,1514
4470,2950,3156
4545,3830,67
4410,4155,27
4175,2365,3586
5260,4495,65
4620,3350,1561
3985,2390,232
3930,2615,5354
4960,5015,91
5550,1750,2126
4515,3140,1396
3540,2680,275
5305,4560,50
4615,3825,111
5190,4230,259
3180,2060,4052
3930,2770,491
4465,4860,0
3895,2285,133
4190,2530,1315
5025,5215,6
4775,4750,0
3860,2620,482
3970,3220,1188
3000,2200,75
5095,2925,3369
4815,5285,6
5270,3200,534
5150,3780,643
4320,2965,10839
3645,2430,390
4185,4440,294
3265,1845,266
5175,4065,102
5365,2570,1106
3515,2400,36
4230,3065,2425
5080,3290,20930
4725,3100,11363
4405,3160,1467
4315,2920,2532
4605,3185,168
3065,1820,4
3035,2050,148
4855,4765,33
4750,3100,561
5205,3485,440
4000,2930,2217
5055,3010,3055
4510,2130,290
5140,4215,28716
4235,2990,7723
5150,3470,377
4835,2855,4280
4175,2675,13589
4245,2740,3745
4570,5080,1533
3665,2915,4270
5650,2755,946
5130,4465,268
4625,5095,0
5485,2085,1488
4785,4585,66
4530,4040,1293
5060,4285,67
5740,1940,1884
4740,1925,1311
5070,4035,6
5220,3650,770
5090,3155,936
3105,2230,0
4675,3985,39
3905,2770,74
4730,4065,333
4395,4370,0
5580,2575,1242
3865,3135,2901
5410,3840,20
3835,2590,253
5210,1885,606
2760,1910,294
4285,3770,392
5485,2115,527
5005,3460,6141
4790,2985,802
5205,3515,130
3790,2440,503
4285,3275,1038
4865,3150,1356
3980,2630,2987
4245,4415,291
5230,3795,222
2760,1880,380
5080,3320,2349
4765,2705,646
4635,2830,3961
4660,2830,1371
3250,2240,255
4500,3340,53
4750,3070,494
4720,1440,35588
5095,2615,2569
5625,2445,238
3575,2250,249
3075,1965,0
2790,2425,2246
4655,4740,0
3985,2825,28
5485,2580,984
3965,2465,1043
3785,2800,1388
4845,4930,0
3765,2440,716
3875,3040,2903
3930,2585,1996
5035,4470,166
4630,3185,570
4295,2375,455
3090,1820,317
4520,2275,1617
3060,2050,116
5150,3005,2579
5210,4675,2050
3375,2040,162
3990,2465,18874
5095,2800,3149
5105,4465,96
4375,2305,19116
4705,4065,54
5115,4215,58
4860,2855,920
5045,4220,286
3945,3220,35617
5220,3960,2843
5365,2385,161
3030,3490,91
5080,3010,3370
5140,4680,5
3130,2045,1565
4745,5010,7
4295,2560,3800
4165,2530,99
4785,1980,305
4270,2740,2836
4205,3065,4070
4475,3465,324
4100,3935,57
4625,2925,536
4995,1940,2121
4275,3440,837
5115,4400,162
4545,3645,922
4865,1910,1046
3365,2290,306
5525,1750,4
3160,1815,1828
4785,4615,7
3060,2360,147
4820,3250,2013
3635,2100,3201
3930,2895,80
5315,4425,24
3970,3345,606
5205,3795,54
4790,2705,5382
3575,2065,16
5240,2585,1371
4430,3160,972
5235,4495,94
5135,3335,387
5320,2515,1433
4485,3400,328
3290,1845,166245
3515,2680,1242
4265,1860,0
3660,2380,789
4585,4560,0
4505,4040,157
4240,3715,74
5150,3500,895
3835,2620,3029
4635,4070,11
3110,3420,1068
3270,2910,3018
5625,2755,781
4715,4000,52
3520,2445,624
3905,2615,1278
5005,3305,2125
3075,1655,2
5555,2265,378
5685,2295,275
4515,2945,1651
5085,3825,48
4710,2650,220
5485,2270,2
5260,4100,4
3240,3450,731
4445,2950,0
4100,3220,1769
4420,3255,119
5220,3465,2
5125,3005,3569
5440,2400,1956
5210,2525,1388
5305,1770,447
3120,3440,1389
5420,1720,3
2895,2455,638
4735,2915,622
3050,2030,384
5295,1905,33
4975,4960,0
4885,2870,1719
5690,2255,0
3475,2280,557
5725,2415,108
4615,3110,4794
4335,2960,2143
5230,4435,86
5125,4235,591
4875,1930,118
2800,2135,1235
5220,4695,0
5370,2220,1575
4870,4745,73
3370,2065,48
4430,4195,21
3660,2410,114
5300,4615,69
5185,4270,153
3545,2460,5210
3085,3545,596
5290,4470,28
4605,2140,4408
3510,2425,819
4185,2580,10
4150,2845,10235
4065,3325,2269
4390,4610,0
4045,2645,540
4265,2780,138
5160,4255,326
5350,2760,265
5055,4055,0
5245,2560,466
2860,2170,59
3705,2560,171
4730,2110,11801
4520,5065,78
6390,1605,372
4290,2780,2313
4070,2645,2442
5635,2775,827
5060,3365,1088
4625,4050,2644
5080,4055,52
5270,2560,1726
3065,1635,570
4675,4625,3
4345,2700,0
4410,2285,4071
4935,3145,1939
3015,2010,234
4680,2995,1764
4655,2995,14165
4750,4020,7125
5325,3680,237
3365,2920,1695
5035,4285,113
3120,2210,7961
2945,1955,836
5660,2775,20574
5305,2720,1470
4265,2500,37307
5325,4630,0
5265,4470,6
4370,2700,223
4405,4195,9312
3345,2065,274
4325,2940,1185
4650,3130,1398
4370,2980,2808
3450,2265,12
5510,2860,3825
4915,4925,19
5795,2470,121
4365,4610,9
3675,2935,15782
2660,1940,71741
3405,2225,0
4760,2915,1162
4595,2555,301
4875,2850,1502
4655,2715,3047
4310,2945,3279
5735,2435,215
3570,2460,8346
5775,1480,468
5220,4415,52
4240,2765,3143
4105,2775,1201
5665,2255,3489
5750,2415,1161
5195,4290,133
3975,3125,7839
4250,2505,33121
5430,1740,484
5330,1770,1606
3130,3460,469
3855,2475,2348
2995,3345,429
5220,2545,165
3380,2085,45
4895,4760,0
4845,4745,42
4420,4175,1287
5205,4435,51
4290,1860,3431
4650,4050,176
3090,1635,19
3325,2025,82
3605,2620,195
4615,3390,1886
3925,2655,1443
4345,2980,1081
5025,3345,1237
4220,3945,57
6365,1605,4878
5085,4930,27
4355,2720,3769
5135,4255,315
5325,2760,364
5565,2595,7618
4615,4030,60263
5645,2795,1083
4275,2520,23642
5170,4275,131
3635,2380,375
5035,3365,733
4115,2825,1667
3500,2405,1087
5160,3335,1034
4615,2160,974
5315,2740,142
4500,4375,18
4720,3310,142
4740,4000,221
5185,3040,1563
4520,3195,299
4690,2735,97
2885,2435,57
5165,3280,1615
4255,2760,2105
3965,3105,11968
4080,2665,3819
5150,3285,1272
4640,3110,2632
5235,2540,424
5090,4075,27
5280,2580,101
2985,3325,58
3135,1815,6
4375,3410,1111
4085,4015,96
2930,2350,168
4030,3040,834
